Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 30/10/2015
TIME       : 11:24:35
FILENAME   : C:\Users\Veldwerk\Desktop\638_Den_Helder\CSV\sws_t2897_151030112434_T2897.CSV
CREATED BY : SWS Diver-Office 6.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..01-T2897  317.
  Instrument number       =                    
                          =0
  Location                =sws_t2897
  Sample period           =M15
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


[Series settings]
  Serial number           =..01-T2897  317.
  Instrument number       =                    
  Location                =sws_t2897
  Sample period           =00 00:15:00 0
  Sample method           =T   
  Start date / time       =00:00:12 20/08/15
  End date / time         =00:15:12 30/10/15
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


Date/time,Druk[cm],Temperatuur[°C],1:Geleidbaarheid[mS/cm]
2015/10/10 12:00:00,1128.700,16.500,0.896
2015/10/10 12:15:00,1128.525,16.497,0.892
2015/10/10 12:30:00,1128.233,16.497,0.892
2015/10/10 12:45:00,1127.417,16.493,0.892
2015/10/10 13:00:00,1125.958,16.490,0.896
2015/10/10 13:15:00,1125.258,16.493,0.892
2015/10/10 13:30:00,1123.975,16.497,0.892
2015/10/10 13:45:00,1123.158,16.493,0.892
2015/10/10 14:00:00,1122.342,16.493,0.896
2015/10/10 14:15:00,1121.875,16.493,0.892
2015/10/10 14:30:00,1121.525,16.490,0.892
2015/10/10 14:45:00,1121.350,16.487,0.892
2015/10/10 15:00:00,1121.233,16.480,0.892
2015/10/10 15:15:00,1121.233,16.480,0.892
2015/10/10 15:30:00,1120.883,16.480,0.892
2015/10/10 15:45:00,1120.883,16.483,0.892
2015/10/10 16:00:00,1120.883,16.483,0.892
2015/10/10 16:15:00,1121.525,16.483,0.892
2015/10/10 16:30:00,1122.517,16.483,0.892
2015/10/10 16:45:00,1122.808,16.483,0.892
2015/10/10 17:00:00,1123.333,16.480,0.892
2015/10/10 17:15:00,1123.625,16.483,0.892
2015/10/10 17:30:00,1123.800,16.480,0.892
2015/10/10 17:45:00,1123.800,16.473,0.892
2015/10/10 18:00:00,1123.975,16.473,0.892
2015/10/10 18:15:00,1124.442,16.473,0.892
2015/10/10 18:30:00,1124.792,16.477,0.892
2015/10/10 18:45:00,1125.433,16.477,0.892
2015/10/10 19:00:00,1126.425,16.473,0.892
2015/10/10 19:15:00,1126.892,16.477,0.892
2015/10/10 19:30:00,1127.592,16.477,0.892
2015/10/10 19:45:00,1128.058,16.477,0.892
2015/10/10 20:00:00,1128.875,16.473,0.892
2015/10/10 20:15:00,1129.225,16.477,0.892
2015/10/10 20:30:00,1129.517,16.477,0.892
2015/10/10 20:45:00,1130.158,16.477,0.892
2015/10/10 21:00:00,1130.158,16.477,0.892
2015/10/10 21:15:00,1130.683,16.477,0.892
2015/10/10 21:30:00,1130.508,16.480,0.892
2015/10/10 21:45:00,1130.217,16.480,0.892
2015/10/10 22:00:00,1130.217,16.480,0.892
2015/10/10 22:15:00,1130.042,16.480,0.892
2015/10/10 22:30:00,1129.867,16.477,0.896
2015/10/10 22:45:00,1129.692,16.473,0.896
2015/10/10 23:00:00,1129.517,16.477,0.896
2015/10/10 23:15:00,1129.342,16.473,0.896
2015/10/10 23:30:00,1129.050,16.473,0.896
2015/10/10 23:45:00,1128.700,16.477,0.896
2015/10/11 00:00:00,1127.708,16.473,0.896
2015/10/11 00:15:00,1126.425,16.473,0.896
2015/10/11 00:30:00,1125.258,16.477,0.896
2015/10/11 00:45:00,1124.617,16.477,0.896
2015/10/11 01:00:00,1123.800,16.480,0.896
2015/10/11 01:15:00,1122.867,16.480,0.896
2015/10/11 01:30:00,1121.700,16.483,0.892
2015/10/11 01:45:00,1121.175,16.483,0.892
2015/10/11 02:00:00,1121.233,16.480,0.892
2015/10/11 02:15:00,1120.883,16.483,0.892
2015/10/11 02:30:00,1120.708,16.480,0.892
2015/10/11 02:45:00,1120.533,16.480,0.892
2015/10/11 03:00:00,1120.417,16.480,0.892
2015/10/11 03:15:00,1120.417,16.480,0.892
2015/10/11 03:30:00,1120.242,16.477,0.892
2015/10/11 03:45:00,1120.067,16.477,0.892
2015/10/11 04:00:00,1120.242,16.477,0.892
2015/10/11 04:15:00,1120.067,16.477,0.892
2015/10/11 04:30:00,1120.067,16.473,0.892
2015/10/11 04:45:00,1120.067,16.473,0.892
2015/10/11 05:00:00,1120.708,16.470,0.892
2015/10/11 05:15:00,1121.350,16.470,0.892
2015/10/11 05:30:00,1121.700,16.470,0.892
2015/10/11 05:45:00,1122.167,16.470,0.892
2015/10/11 06:00:00,1122.517,16.470,0.896
2015/10/11 06:15:00,1122.983,16.470,0.896
2015/10/11 06:30:00,1123.450,16.470,0.896
2015/10/11 06:45:00,1124.150,16.470,0.896
2015/10/11 07:00:00,1124.500,16.467,0.900
2015/10/11 07:15:00,1124.967,16.467,0.900
2015/10/11 07:30:00,1125.433,16.467,0.900
2015/10/11 07:45:00,1126.133,16.467,0.904
2015/10/11 08:00:00,1126.425,16.467,0.904
2015/10/11 08:15:00,1126.775,16.467,0.904
2015/10/11 08:30:00,1127.242,16.463,0.904
2015/10/11 08:45:00,1128.058,16.463,0.908
2015/10/11 09:00:00,1128.350,16.463,0.908
2015/10/11 09:15:00,1128.350,16.463,0.908
2015/10/11 09:30:00,1128.875,16.463,0.908
2015/10/11 09:45:00,1128.525,16.463,0.908
2015/10/11 10:00:00,1128.350,16.463,0.912
2015/10/11 10:15:00,1128.525,16.463,0.912
2015/10/11 10:30:00,1128.233,16.463,0.912
2015/10/11 10:45:00,1127.883,16.460,0.912
2015/10/11 11:00:00,1127.708,16.463,0.912
2015/10/11 11:15:00,1127.417,16.460,0.912
2015/10/11 11:30:00,1126.892,16.460,0.912
2015/10/11 11:45:00,1126.600,16.457,0.912
2015/10/11 12:00:00,1126.600,16.457,0.916
2015/10/11 12:15:00,1126.075,16.457,0.916
2015/10/11 12:30:00,1125.258,16.457,0.916
2015/10/11 12:45:00,1124.442,16.453,0.916
2015/10/11 13:00:00,1123.333,16.450,0.916
2015/10/11 13:15:00,1122.517,16.450,0.912
2015/10/11 13:30:00,1121.350,16.453,0.912
2015/10/11 13:45:00,1120.358,16.457,0.912
2015/10/11 14:00:00,1119.892,16.460,0.912
2015/10/11 14:15:00,1119.542,16.463,0.908
2015/10/11 14:30:00,1119.425,16.463,0.908
2015/10/11 14:45:00,1119.250,16.460,0.908
2015/10/11 15:00:00,1119.075,16.460,0.908
2015/10/11 15:15:00,1118.900,16.457,0.908
2015/10/11 15:30:00,1118.900,16.453,0.908
2015/10/11 15:45:00,1118.725,16.457,0.908
2015/10/11 16:00:00,1118.725,16.453,0.908
2015/10/11 16:15:00,1118.725,16.453,0.908
2015/10/11 16:30:00,1118.608,16.453,0.908
2015/10/11 16:45:00,1118.608,16.453,0.908
2015/10/11 17:00:00,1118.900,16.450,0.908
2015/10/11 17:15:00,1119.075,16.453,0.908
2015/10/11 17:30:00,1119.542,16.450,0.908
2015/10/11 17:45:00,1119.542,16.453,0.908
2015/10/11 18:00:00,1120.067,16.450,0.908
2015/10/11 18:15:00,1120.533,16.450,0.908
2015/10/11 18:30:00,1121.175,16.450,0.908
2015/10/11 18:45:00,1121.525,16.450,0.912
2015/10/11 19:00:00,1122.167,16.450,0.912
2015/10/11 19:15:00,1122.983,16.450,0.912
2015/10/11 19:30:00,1123.800,16.447,0.912
2015/10/11 19:45:00,1124.267,16.447,0.916
2015/10/11 20:00:00,1124.792,16.447,0.916
2015/10/11 20:15:00,1125.258,16.447,0.916
2015/10/11 20:30:00,1125.433,16.443,0.920
2015/10/11 20:45:00,1125.783,16.447,0.920
2015/10/11 21:00:00,1126.075,16.447,0.920
2015/10/11 21:15:00,1125.783,16.443,0.920
2015/10/11 21:30:00,1126.425,16.447,0.924
2015/10/11 21:45:00,1126.250,16.443,0.924
2015/10/11 22:00:00,1126.250,16.443,0.924
2015/10/11 22:15:00,1126.425,16.443,0.924
2015/10/11 22:30:00,1126.425,16.447,0.924
2015/10/11 22:45:00,1126.425,16.447,0.928
2015/10/11 23:00:00,1126.075,16.447,0.928
2015/10/11 23:15:00,1125.900,16.447,0.928
2015/10/11 23:30:00,1126.075,16.447,0.928
2015/10/11 23:45:00,1126.075,16.447,0.928
2015/10/12 00:00:00,1125.433,16.447,0.928
2015/10/12 00:15:00,1124.792,16.443,0.928
2015/10/12 00:30:00,1124.150,16.443,0.928
2015/10/12 00:45:00,1123.508,16.443,0.928
2015/10/12 01:00:00,1122.983,16.443,0.924
2015/10/12 01:15:00,1121.875,16.440,0.924
2015/10/12 01:30:00,1121.175,16.440,0.924
2015/10/12 01:45:00,1120.358,16.437,0.920
2015/10/12 02:00:00,1120.067,16.440,0.920
2015/10/12 02:15:00,1119.892,16.443,0.920
2015/10/12 02:30:00,1120.067,16.443,0.920
2015/10/12 02:45:00,1120.883,16.447,0.920
2015/10/12 03:00:00,1121.875,16.447,0.920
2015/10/12 03:15:00,1122.342,16.447,0.920
2015/10/12 03:30:00,1122.517,16.450,0.920
2015/10/12 03:45:00,1122.692,16.450,0.920
2015/10/12 04:00:00,1122.808,16.450,0.920
2015/10/12 04:15:00,1122.517,16.447,0.920
2015/10/12 04:30:00,1122.342,16.447,0.920
2015/10/12 04:45:00,1121.875,16.443,0.920
2015/10/12 05:00:00,1121.700,16.440,0.920
2015/10/12 05:15:00,1121.700,16.440,0.920
2015/10/12 05:30:00,1121.700,16.437,0.920
2015/10/12 05:45:00,1122.342,16.437,0.920
2015/10/12 06:00:00,1122.983,16.437,0.920
2015/10/12 06:15:00,1123.333,16.437,0.920
2015/10/12 06:30:00,1123.625,16.437,0.920
2015/10/12 06:45:00,1124.442,16.433,0.920
2015/10/12 07:00:00,1124.442,16.430,0.924
2015/10/12 07:15:00,1124.617,16.430,0.924
2015/10/12 07:30:00,1124.967,16.430,0.924
2015/10/12 07:45:00,1125.433,16.430,0.924
2015/10/12 08:00:00,1125.608,16.430,0.928
2015/10/12 08:15:00,1125.608,16.430,0.928
2015/10/12 08:30:00,1126.075,16.430,0.928
2015/10/12 08:45:00,1126.250,16.433,0.928
2015/10/12 09:00:00,1126.425,16.430,0.932
2015/10/12 09:15:00,1126.425,16.433,0.932
2015/10/12 09:30:00,1126.600,16.433,0.932
2015/10/12 09:45:00,1126.075,16.430,0.932
2015/10/12 10:00:00,1125.958,16.430,0.932
2015/10/12 10:15:00,1125.958,16.430,0.932
2015/10/12 10:30:00,1125.433,16.427,0.932
2015/10/12 10:45:00,1125.258,16.427,0.932
2015/10/12 11:00:00,1125.433,16.427,0.932
2015/10/12 11:15:00,1125.433,16.423,0.932
2015/10/12 11:30:00,1125.900,16.423,0.932
2015/10/12 11:45:00,1125.608,16.427,0.932
2015/10/12 12:00:00,1125.433,16.423,0.932
2015/10/12 12:15:00,1124.792,16.420,0.932
2015/10/12 12:30:00,1125.083,16.417,0.932
2015/10/12 12:45:00,1124.967,16.417,0.932
2015/10/12 13:00:00,1124.150,16.417,0.932
2015/10/12 13:15:00,1123.625,16.413,0.932
2015/10/12 13:30:00,1122.692,16.413,0.932
2015/10/12 13:45:00,1122.342,16.410,0.928
2015/10/12 14:00:00,1121.175,16.413,0.928
2015/10/12 14:15:00,1120.358,16.413,0.924
2015/10/12 14:30:00,1119.717,16.417,0.924
2015/10/12 14:45:00,1118.900,16.417,0.924
2015/10/12 15:00:00,1118.725,16.413,0.920
2015/10/12 15:15:00,1118.608,16.413,0.920
2015/10/12 15:30:00,1119.250,16.413,0.920
2015/10/12 15:45:00,1120.067,16.417,0.920
2015/10/12 16:00:00,1121.058,16.417,0.920
2015/10/12 16:15:00,1121.175,16.417,0.920
2015/10/12 16:30:00,1121.875,16.417,0.924
2015/10/12 16:45:00,1121.525,16.413,0.924
2015/10/12 17:00:00,1121.992,16.410,0.924
2015/10/12 17:15:00,1121.525,16.410,0.924
2015/10/12 17:30:00,1121.525,16.410,0.924
2015/10/12 17:45:00,1121.525,16.410,0.920
2015/10/12 18:00:00,1121.175,16.410,0.920
2015/10/12 18:15:00,1121.058,16.407,0.920
2015/10/12 18:30:00,1121.233,16.407,0.920
2015/10/12 18:45:00,1121.700,16.410,0.920
2015/10/12 19:00:00,1122.167,16.410,0.920
2015/10/12 19:15:00,1122.342,16.407,0.920
2015/10/12 19:30:00,1122.867,16.407,0.920
2015/10/12 19:45:00,1123.333,16.400,0.924
2015/10/12 20:00:00,1123.625,16.403,0.924
2015/10/12 20:15:00,1123.975,16.403,0.924
2015/10/12 20:30:00,1124.442,16.400,0.924
2015/10/12 20:45:00,1124.617,16.400,0.924
2015/10/12 21:00:00,1124.792,16.403,0.924
2015/10/12 21:15:00,1125.142,16.400,0.924
2015/10/12 21:30:00,1125.142,16.403,0.928
2015/10/12 21:45:00,1124.792,16.403,0.928
2015/10/12 22:00:00,1124.617,16.400,0.928
2015/10/12 22:15:00,1124.442,16.400,0.928
2015/10/12 22:30:00,1124.150,16.400,0.924
2015/10/12 22:45:00,1123.975,16.400,0.924
2015/10/12 23:00:00,1124.150,16.400,0.924
2015/10/12 23:15:00,1123.800,16.403,0.924
2015/10/12 23:30:00,1123.625,16.400,0.924
2015/10/12 23:45:00,1123.508,16.400,0.924
2015/10/13 00:00:00,1123.158,16.400,0.928
2015/10/13 00:15:00,1123.158,16.397,0.924
2015/10/13 00:30:00,1122.808,16.393,0.924
2015/10/13 00:45:00,1122.808,16.393,0.924
2015/10/13 01:00:00,1122.633,16.393,0.924
2015/10/13 01:15:00,1122.517,16.390,0.924
2015/10/13 01:30:00,1122.517,16.397,0.924
2015/10/13 01:45:00,1122.167,16.397,0.924
2015/10/13 02:00:00,1121.992,16.393,0.924
2015/10/13 02:15:00,1121.350,16.390,0.924
2015/10/13 02:30:00,1120.883,16.387,0.924
2015/10/13 02:45:00,1120.067,16.387,0.920
2015/10/13 03:00:00,1119.425,16.387,0.920
2015/10/13 03:15:00,1119.075,16.387,0.916
2015/10/13 03:30:00,1118.725,16.390,0.916
2015/10/13 03:45:00,1118.608,16.390,0.916
2015/10/13 04:00:00,1118.725,16.387,0.916
2015/10/13 04:15:00,1118.433,16.383,0.912
2015/10/13 04:30:00,1118.608,16.377,0.912
2015/10/13 04:45:00,1118.783,16.373,0.912
2015/10/13 05:00:00,1119.425,16.377,0.912
2015/10/13 05:15:00,1120.067,16.380,0.912
2015/10/13 05:30:00,1120.358,16.377,0.912
2015/10/13 05:45:00,1120.883,16.380,0.912
2015/10/13 06:00:00,1120.708,16.380,0.916
2015/10/13 06:15:00,1120.533,16.380,0.912
2015/10/13 06:30:00,1120.358,16.380,0.912
2015/10/13 06:45:00,1120.242,16.373,0.912
2015/10/13 07:00:00,1120.708,16.370,0.912
2015/10/13 07:15:00,1121.350,16.370,0.912
2015/10/13 07:30:00,1121.350,16.373,0.912
2015/10/13 07:45:00,1122.167,16.370,0.912
2015/10/13 08:00:00,1122.517,16.370,0.916
2015/10/13 08:15:00,1122.983,16.370,0.916
2015/10/13 08:30:00,1123.450,16.370,0.916
2015/10/13 08:45:00,1123.975,16.367,0.916
2015/10/13 09:00:00,1124.442,16.367,0.920
2015/10/13 09:15:00,1124.967,16.367,0.920
2015/10/13 09:30:00,1125.433,16.367,0.920
2015/10/13 09:45:00,1126.075,16.363,0.924
2015/10/13 10:00:00,1126.600,16.363,0.924
2015/10/13 10:15:00,1126.600,16.363,0.924
2015/10/13 10:30:00,1126.600,16.360,0.928
2015/10/13 10:45:00,1126.775,16.360,0.928
2015/10/13 11:00:00,1126.950,16.360,0.928
2015/10/13 11:15:00,1126.425,16.360,0.928
2015/10/13 11:30:00,1126.250,16.360,0.928
2015/10/13 11:45:00,1126.075,16.357,0.928
2015/10/13 12:00:00,1125.433,16.357,0.928
2015/10/13 12:15:00,1125.142,16.350,0.928
2015/10/13 12:30:00,1124.617,16.343,0.924
2015/10/13 12:45:00,1123.975,16.343,0.924
2015/10/13 13:00:00,1123.800,16.340,0.924
2015/10/13 13:15:00,1123.625,16.340,0.924
2015/10/13 13:30:00,1123.333,16.337,0.920
2015/10/13 13:45:00,1123.158,16.337,0.920
2015/10/13 14:00:00,1122.983,16.333,0.920
2015/10/13 14:15:00,1122.517,16.333,0.916
2015/10/13 14:30:00,1121.992,16.330,0.916
2015/10/13 14:45:00,1121.875,16.333,0.916
2015/10/13 15:00:00,1121.875,16.333,0.916
2015/10/13 15:15:00,1121.700,16.333,0.916
2015/10/13 15:30:00,1121.525,16.337,0.912
2015/10/13 15:45:00,1121.233,16.337,0.912
2015/10/13 16:00:00,1121.350,16.333,0.912
2015/10/13 16:15:00,1121.175,16.330,0.912
2015/10/13 16:30:00,1121.058,16.330,0.912
2015/10/13 16:45:00,1121.058,16.330,0.912
2015/10/13 17:00:00,1121.058,16.327,0.912
2015/10/13 17:15:00,1121.350,16.327,0.912
2015/10/13 17:30:00,1121.350,16.327,0.912
2015/10/13 17:45:00,1121.175,16.327,0.912
2015/10/13 18:00:00,1121.175,16.327,0.916
2015/10/13 18:15:00,1121.350,16.327,0.912
2015/10/13 18:30:00,1121.350,16.327,0.916
2015/10/13 18:45:00,1121.525,16.320,0.916
2015/10/13 19:00:00,1121.525,16.320,0.916
2015/10/13 19:15:00,1121.350,16.317,0.916
2015/10/13 19:30:00,1121.700,16.317,0.916
2015/10/13 19:45:00,1122.167,16.317,0.916
2015/10/13 20:00:00,1122.633,16.317,0.916
2015/10/13 20:15:00,1122.983,16.317,0.916
2015/10/13 20:30:00,1123.333,16.317,0.920
2015/10/13 20:45:00,1123.683,16.313,0.920
2015/10/13 21:00:00,1124.267,16.317,0.924
2015/10/13 21:15:00,1124.967,16.313,0.928
2015/10/13 21:30:00,1125.433,16.313,0.928
2015/10/13 21:45:00,1125.958,16.313,0.932
2015/10/13 22:00:00,1126.250,16.313,0.936
2015/10/13 22:15:00,1126.600,16.313,0.936
2015/10/13 22:30:00,1127.242,16.313,0.936
2015/10/13 22:45:00,1127.242,16.313,0.940
2015/10/13 23:00:00,1127.417,16.313,0.940
2015/10/13 23:15:00,1128.058,16.310,0.940
2015/10/13 23:30:00,1128.058,16.310,0.940
2015/10/13 23:45:00,1128.058,16.310,0.944
2015/10/14 00:00:00,1128.058,16.310,0.944
2015/10/14 00:15:00,1127.708,16.303,0.944
2015/10/14 00:30:00,1127.592,16.303,0.944
2015/10/14 00:45:00,1127.417,16.300,0.944
2015/10/14 01:00:00,1127.417,16.297,0.944
2015/10/14 01:15:00,1127.242,16.297,0.944
2015/10/14 01:30:00,1126.892,16.297,0.944
2015/10/14 01:45:00,1127.067,16.293,0.944
2015/10/14 02:00:00,1126.775,16.297,0.948
2015/10/14 02:15:00,1126.250,16.293,0.944
2015/10/14 02:30:00,1125.433,16.290,0.944
2015/10/14 02:45:00,1124.442,16.283,0.944
2015/10/14 03:00:00,1123.508,16.277,0.940
2015/10/14 03:15:00,1122.342,16.267,0.936
2015/10/14 03:30:00,1121.525,16.263,0.932
2015/10/14 03:45:00,1120.883,16.267,0.928
2015/10/14 04:00:00,1120.708,16.273,0.928
2015/10/14 04:15:00,1120.708,16.277,0.924
2015/10/14 04:30:00,1120.533,16.280,0.924
2015/10/14 04:45:00,1120.242,16.277,0.924
2015/10/14 05:00:00,1120.242,16.273,0.924
2015/10/14 05:15:00,1120.242,16.267,0.920
2015/10/14 05:30:00,1120.242,16.263,0.920
2015/10/14 05:45:00,1120.358,16.270,0.920
2015/10/14 06:00:00,1120.533,16.273,0.920
2015/10/14 06:15:00,1120.883,16.277,0.920
2015/10/14 06:30:00,1121.350,16.280,0.920
2015/10/14 06:45:00,1121.233,16.277,0.920
2015/10/14 07:00:00,1121.175,16.280,0.920
2015/10/14 07:15:00,1121.058,16.273,0.920
2015/10/14 07:30:00,1121.175,16.270,0.920
2015/10/14 07:45:00,1121.525,16.270,0.920
2015/10/14 08:00:00,1121.992,16.267,0.920
2015/10/14 08:15:00,1122.692,16.267,0.920
2015/10/14 08:30:00,1123.450,16.270,0.920
2015/10/14 08:45:00,1123.800,16.273,0.924
2015/10/14 09:00:00,1124.617,16.273,0.924
2015/10/14 09:15:00,1125.083,16.270,0.924
2015/10/14 09:30:00,1125.433,16.270,0.924
2015/10/14 09:45:00,1125.783,16.270,0.928
2015/10/14 10:00:00,1126.250,16.263,0.928
2015/10/14 10:15:00,1126.250,16.260,0.928
2015/10/14 10:30:00,1126.425,16.257,0.932
2015/10/14 10:45:00,1126.133,16.253,0.932
2015/10/14 11:00:00,1125.958,16.250,0.932
2015/10/14 11:15:00,1126.075,16.247,0.932
2015/10/14 11:30:00,1125.608,16.243,0.932
2015/10/14 11:45:00,1125.783,16.237,0.932
2015/10/14 12:00:00,1125.258,16.233,0.932
2015/10/14 12:15:00,1125.083,16.233,0.928
2015/10/14 12:30:00,1125.083,16.233,0.928
2015/10/14 12:45:00,1124.617,16.237,0.928
2015/10/14 13:00:00,1124.325,16.237,0.928
2015/10/14 13:15:00,1124.442,16.233,0.928
2015/10/14 13:30:00,1123.683,16.230,0.928
2015/10/14 13:45:00,1123.508,16.220,0.928
2015/10/14 14:00:00,1123.333,16.217,0.928
2015/10/14 14:15:00,1122.983,16.213,0.928
2015/10/14 14:30:00,1122.633,16.210,0.924
2015/10/14 14:45:00,1122.167,16.210,0.924
2015/10/14 15:00:00,1121.700,16.210,0.920
2015/10/14 15:15:00,1121.058,16.207,0.920
2015/10/14 15:30:00,1120.533,16.207,0.916
2015/10/14 15:45:00,1120.358,16.210,0.916
2015/10/14 16:00:00,1120.242,16.210,0.916
2015/10/14 16:15:00,1120.067,16.213,0.916
2015/10/14 16:30:00,1120.242,16.210,0.916
2015/10/14 16:45:00,1120.067,16.210,0.912
2015/10/14 17:00:00,1119.717,16.207,0.912
2015/10/14 17:15:00,1119.717,16.207,0.912
2015/10/14 17:30:00,1119.717,16.200,0.912
2015/10/14 17:45:00,1119.542,16.197,0.912
2015/10/14 18:00:00,1119.892,16.193,0.912
2015/10/14 18:15:00,1119.542,16.190,0.912
2015/10/14 18:30:00,1119.542,16.190,0.912
2015/10/14 18:45:00,1119.717,16.190,0.912
2015/10/14 19:00:00,1119.892,16.193,0.912
2015/10/14 19:15:00,1120.242,16.190,0.912
2015/10/14 19:30:00,1121.175,16.193,0.912
2015/10/14 19:45:00,1121.875,16.193,0.912
2015/10/14 20:00:00,1122.517,16.193,0.912
2015/10/14 20:15:00,1122.517,16.193,0.912
2015/10/14 20:30:00,1122.983,16.193,0.916
2015/10/14 20:45:00,1122.983,16.190,0.916
2015/10/14 21:00:00,1123.508,16.190,0.916
2015/10/14 21:15:00,1124.150,16.190,0.920
2015/10/14 21:30:00,1124.792,16.187,0.920
2015/10/14 21:45:00,1125.258,16.187,0.920
2015/10/14 22:00:00,1125.258,16.183,0.924
2015/10/14 22:15:00,1125.783,16.180,0.924
2015/10/14 22:30:00,1125.958,16.180,0.928
2015/10/14 22:45:00,1126.600,16.180,0.928
2015/10/14 23:00:00,1126.600,16.180,0.932
2015/10/14 23:15:00,1126.892,16.180,0.932
2015/10/14 23:30:00,1126.892,16.177,0.932
2015/10/14 23:45:00,1126.892,16.173,0.932
2015/10/15 00:00:00,1126.892,16.170,0.932
2015/10/15 00:15:00,1126.775,16.167,0.932
2015/10/15 00:30:00,1126.425,16.167,0.936
2015/10/15 00:45:00,1126.717,16.163,0.936
2015/10/15 01:00:00,1126.425,16.163,0.936
2015/10/15 01:15:00,1126.075,16.160,0.936
2015/10/15 01:30:00,1126.250,16.157,0.936
2015/10/15 01:45:00,1125.608,16.153,0.936
2015/10/15 02:00:00,1125.433,16.150,0.936
2015/10/15 02:15:00,1125.433,16.147,0.936
2015/10/15 02:30:00,1124.617,16.143,0.932
2015/10/15 02:45:00,1124.442,16.140,0.932
2015/10/15 03:00:00,1123.800,16.133,0.932
2015/10/15 03:15:00,1122.692,16.127,0.928
2015/10/15 03:30:00,1121.700,16.120,0.920
2015/10/15 03:45:00,1121.058,16.117,0.916
2015/10/15 04:00:00,1120.708,16.120,0.916
2015/10/15 04:15:00,1120.533,16.127,0.912
2015/10/15 04:30:00,1120.358,16.130,0.912
2015/10/15 04:45:00,1120.358,16.133,0.912
2015/10/15 05:00:00,1120.242,16.133,0.912
2015/10/15 05:15:00,1120.067,16.130,0.912
2015/10/15 05:30:00,1119.892,16.127,0.912
2015/10/15 05:45:00,1119.892,16.123,0.912
2015/10/15 06:00:00,1119.892,16.123,0.912
2015/10/15 06:15:00,1120.067,16.123,0.912
2015/10/15 06:30:00,1119.892,16.120,0.908
2015/10/15 06:45:00,1119.892,16.123,0.908
2015/10/15 07:00:00,1119.717,16.120,0.908
2015/10/15 07:15:00,1120.358,16.123,0.908
2015/10/15 07:30:00,1120.883,16.123,0.908
2015/10/15 07:45:00,1121.058,16.123,0.908
2015/10/15 08:00:00,1121.525,16.123,0.912
2015/10/15 08:15:00,1121.875,16.120,0.912
2015/10/15 08:30:00,1122.692,16.123,0.912
2015/10/15 08:45:00,1123.625,16.123,0.912
2015/10/15 09:00:00,1124.325,16.123,0.916
2015/10/15 09:15:00,1125.142,16.120,0.916
2015/10/15 09:30:00,1125.608,16.120,0.920
2015/10/15 09:45:00,1125.900,16.117,0.924
2015/10/15 10:00:00,1126.250,16.117,0.924
2015/10/15 10:15:00,1126.250,16.113,0.928
2015/10/15 10:30:00,1126.250,16.107,0.928
2015/10/15 10:45:00,1126.075,16.103,0.928
2015/10/15 11:00:00,1125.783,16.100,0.932
2015/10/15 11:15:00,1126.075,16.100,0.932
2015/10/15 11:30:00,1126.600,16.097,0.932
2015/10/15 11:45:00,1126.600,16.093,0.932
2015/10/15 12:00:00,1125.958,16.090,0.936
2015/10/15 12:15:00,1125.608,16.083,0.936
2015/10/15 12:30:00,1125.433,16.083,0.936
2015/10/15 12:45:00,1124.967,16.080,0.936
2015/10/15 13:00:00,1124.967,16.077,0.936
2015/10/15 13:15:00,1124.442,16.077,0.936
2015/10/15 13:30:00,1124.150,16.073,0.932
2015/10/15 13:45:00,1123.800,16.070,0.932
2015/10/15 14:00:00,1123.158,16.067,0.932
2015/10/15 14:15:00,1122.983,16.063,0.932
2015/10/15 14:30:00,1122.633,16.057,0.932
2015/10/15 14:45:00,1122.167,16.057,0.928
2015/10/15 15:00:00,1121.525,16.053,0.928
2015/10/15 15:15:00,1121.058,16.050,0.928
2015/10/15 15:30:00,1120.708,16.047,0.924
2015/10/15 15:45:00,1120.358,16.047,0.920
2015/10/15 16:00:00,1119.425,16.047,0.920
2015/10/15 16:15:00,1118.608,16.040,0.916
2015/10/15 16:30:00,1117.908,16.043,0.912
2015/10/15 16:45:00,1117.267,16.043,0.912
2015/10/15 17:00:00,1117.617,16.047,0.912
2015/10/15 17:15:00,1117.267,16.050,0.912
2015/10/15 17:30:00,1117.092,16.053,0.912
2015/10/15 17:45:00,1117.092,16.050,0.912
2015/10/15 18:00:00,1117.092,16.050,0.912
2015/10/15 18:15:00,1117.617,16.047,0.908
